"id","TotalTime","RecipeCategory","Calories","FatContent","ConcentratedFatContent","CholesterolContent","SodiumContent","CarbohydratesContent","FiberContent","SugarContent","ProteinContent","name","ingredients","steps","tags","disease"
"14361","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","3"
"14368","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","1"
"14390","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","1"
"14483","PT3H8M","Breakfast","392.5","24.4","9","81.8","945.4","23.5","0.9","17.9","19.7","TSR Version of Jimmy Dean meat Breakfast Sausage by Todd Wilbur","['ground meat', 'salt', 'dried parsley', 'rubbed sage', 'fresh coarse ground black pepper', 'dried thyme', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'salt', 'cayenne pepper', 'rubbed sage', 'fresh coarse ground black pepper', 'crushed red pepper flakes', 'coriander', 'msg', 'ground meat', 'maple syrup', 'salt', 'msg', 'coriander']","['Combine all ingredients for the flavor of your choice in a medium bowl.', 'Form the sausage into patties and cook in a skillet over medium heat until brown.']","['30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', 'breakfast', 'meat', 'easy', 'copycat', 'meat', 'meat-sausage', 'novelty', '3-steps-or-less']","1"
"14528","PT50M","Breakfast","569","40.5","15.5","179","664.7","34.5","1.1","3.8","16.8","Panera Bread's Spinach Artichoke Baked Egg Souffle ByTodd Wilbur","['frozen spinach', 'artichoke hearts', 'onions', 'red bell pepper', 'eggs', 'milk', 'heavy cream', 'shredded cheddar cheese', 'monterey jack cheese', 'parmesan cheese', 'salt', 'pillsbury refrigerated crescent dinner rolls', 'butter', 'asiago cheese']","['Preheat oven to 375 degrees F.', 'Combine spinach, artichoke hearts, onion, and red bell pepper in a small bowl. Add 2 tablespoons of water, cover bowl with plastic wrap and poke a few holes in the plastic. Microwave on high for 3 minutes.', 'Beat 4 eggs. Mix in milk, cream, cheddar cheese, Jack cheese, Parmesan, and salt. Stir in spinach, artichoke, onion, and bell pepper.', ""Microwave egg mixture for 30 seconds on high, and then stir it. Do this 4 to 5 more times or until you have a very runny scrambled egg mixture. This process will tighten up the eggs enough so that the dough won't sink into the eggs when it's folded over."", ""Unroll and separate the crescent dough into four rectangles. In other words, don't tear the dough along the perforations that make triangles. Instead, pinch the dough together along those diagonal perforations so that you have four rectangles. Use some flour on the dough and roll across the width of the rectangle with a rolling pin so that each piece of dough stretches out into a square that is approximately 6 inches by 6 inches."", 'Brush melted butter inside four 4-inch baking dishes or ramekins. Line each ramekin with the dough, then spoon equal amounts of egg mixture into each ramekin. Sprinkle 1 tablespoon of asiago cheese on top of the egg mixture in each ramekin, and then gently fold the dough over the mixture.', 'Beat the last egg in a small bowl, then brush beaten egg over the top of the dough in each ramekin.', 'Bake for 25 to 30 minutes or until dough is brown. Remove from oven and cool for 5 minutes, then carefully remove the soufflés from each ramekin and serve hot.', '*Serves 4.', 'Tidbits: You can make the spinach and bacon version of this dish by substituting 4 pieces of cooked and crumbled bacon for the artichoke hearts. Simply leave the artichoke out of the recipe above, and then add the bacon to the egg mixture before you microwave it.', ""If you'd like to make bigger souffles, double up on all the filling ingredients, and bake the souffles in 6-inch ramekins. You will also have to extend the baking time by 5 minutes."", 'Originally from:  http://abcnews.go.com/GMA/Recipes/story?id=4310959&amp;page=1.']","['60-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'breakfast', 'brunch']","1"
"14621","PT50M","Breakfast","569","40.5","15.5","179","664.7","34.5","1.1","3.8","16.8","Panera Bread's Spinach Artichoke Baked Egg Souffle ByTodd Wilbur","['frozen spinach', 'artichoke hearts', 'onions', 'red bell pepper', 'eggs', 'milk', 'heavy cream', 'shredded cheddar cheese', 'monterey jack cheese', 'parmesan cheese', 'salt', 'pillsbury refrigerated crescent dinner rolls', 'butter', 'asiago cheese']","['Preheat oven to 375 degrees F.', 'Combine spinach, artichoke hearts, onion, and red bell pepper in a small bowl. Add 2 tablespoons of water, cover bowl with plastic wrap and poke a few holes in the plastic. Microwave on high for 3 minutes.', 'Beat 4 eggs. Mix in milk, cream, cheddar cheese, Jack cheese, Parmesan, and salt. Stir in spinach, artichoke, onion, and bell pepper.', ""Microwave egg mixture for 30 seconds on high, and then stir it. Do this 4 to 5 more times or until you have a very runny scrambled egg mixture. This process will tighten up the eggs enough so that the dough won't sink into the eggs when it's folded over."", ""Unroll and separate the crescent dough into four rectangles. In other words, don't tear the dough along the perforations that make triangles. Instead, pinch the dough together along those diagonal perforations so that you have four rectangles. Use some flour on the dough and roll across the width of the rectangle with a rolling pin so that each piece of dough stretches out into a square that is approximately 6 inches by 6 inches."", 'Brush melted butter inside four 4-inch baking dishes or ramekins. Line each ramekin with the dough, then spoon equal amounts of egg mixture into each ramekin. Sprinkle 1 tablespoon of asiago cheese on top of the egg mixture in each ramekin, and then gently fold the dough over the mixture.', 'Beat the last egg in a small bowl, then brush beaten egg over the top of the dough in each ramekin.', 'Bake for 25 to 30 minutes or until dough is brown. Remove from oven and cool for 5 minutes, then carefully remove the soufflés from each ramekin and serve hot.', '*Serves 4.', 'Tidbits: You can make the spinach and bacon version of this dish by substituting 4 pieces of cooked and crumbled bacon for the artichoke hearts. Simply leave the artichoke out of the recipe above, and then add the bacon to the egg mixture before you microwave it.', ""If you'd like to make bigger souffles, double up on all the filling ingredients, and bake the souffles in 6-inch ramekins. You will also have to extend the baking time by 5 minutes."", 'Originally from:  http://abcnews.go.com/GMA/Recipes/story?id=4310959&amp;page=1.']","['60-minutes-or-less', 'time-to-make', 'course', 'preparation', 'occasion', 'breakfast', 'brunch']","3"
"14643","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","3"
"14736","PT30M","Breakfast","282.4","21.9","13.8","67","403.3","7","2.6","3.1","15.9","Cheesy Home Fries With Spinach and Peppers. #SP5","['simply potatoes diced potatoes with onion', 'spinach', 'sharp cheddar cheese', 'bell peppers', 'butter']","['Lightly cover the bottom of a 10-inch non-stick skillet with butter. Heat butter over medium-low heat until hot.', 'Add one package Simply Potatoes Diced Potatoes with Onion to skillet. Cover with lid. Cook for 10 minutes, turning every 3 to 4 minutes.', 'Add 3 cups of chopped bell peppers. Cover with lid. Cook for 3-4 minutes, turning every 2 minutes.', 'Add 2 cups of grated sharp cheddar cheese and 4 cups of spinach. Cook for 2 minutes, turning constantly until cheese is melted and spinach is wilted.']","['weeknight', '30-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'breakfast', 'main-dish', 'potatoes', 'vegetables', 'easy', 'brunch', 'simply-potatoes']","1"
"14753","PT35M","Breakfast","152.8","13.5","6.8","171.4","185.1","1.4","0","1.1","6.4","Oopsie Bread","['eggs', 'cream cheese', 'salt', 'psyllium husks', 'baking powder']","['Separate the eggs, with the egg whites in one bowl and the egg yolks in another.', 'Whip the egg whites together with the salt until very stiff. You should be able to turn the bowl over without the egg whites moving.', 'Mix the egg yolks and the cream cheese well. If you choose, add the psyllium seed husk and baking powder (this makes the Oopsie more bread-like).', 'Gently fold the egg whites into the egg yolk mix – try to keep the air in the egg whites.', 'Put 6 large or 8 smaller oopsies on a baking tray.', 'Bake in the middle of the oven at 150° C (300° F) for about 25 minutes – until they turn golden.', 'You can eat Oopsies as bread or use them as a bun for a hotdog or hamburger. You can also put different kinds of seeds on them before baking them, for instance poppy, sesame or sunflower seeds. One big Oopsie can be used for a swiss roll: Add a generous layer of whipped cream and some berries. Enjoy.']","['60-minutes-or-less', 'time-to-make', 'course', 'main-ingredient', 'preparation', 'occasion', '5-ingredients-or-less', 'very-low-carbs', 'breakfast', 'desserts', 'eggs-dairy', 'easy', 'diabetic', 'dietary', 'low-carb', 'inexpensive', 'low-in-something', 'brunch']","3"
"15121","PT15M","Breakfast","321.2","13.6","1.5","74.4","785","41.3","1.4","2","7.7","Almond Milk Pancakes","['flour', 'baking powder', 'splenda sugar substitute', 'salt', 'unsweetened almond milk', 'canola oil', 'vanilla', 'eggs']","['Whisk together flour, baking powder, sugar, and salt is small bowl.', 'In separate bowl, mix together Almond milk, oil, vanilla and eggs.', 'Add flour mixture to egg mixture and stir to just moisten. A few lumps are fine.', 'Cook on a griddle over medium heat.   They will be light in color.', 'Serve with butter and syrup.']","['15-minutes-or-less', 'time-to-make', 'course', 'preparation', 'breakfast']","1"
"15125","PT30M","Breakfast","101","2.5","1.3","28.3","402.1","16","0.4","3.9","3.4","Recipe: Homemade Buttermilk Pancakes","['all-purpose flour', 'baking powder', 'baking soda', 'granulated sugar', 'kosher salt', 'buttermilk', 'butter', 'eggs', 'vanilla extract']","['Whisk together the flour, baking powder, baking soda, sugar and salt; set aside. Combine 1 cup of the buttermilk with 2 tablespoons of melted butter and the eggs. Add the buttermilk mixture to the flour mixture. Gently combine, adding vanilla extract and additional buttermilk as needed. Mixture should be fairly thick and lumpy, but pourable; avoid overmixing.', 'Heat a griddle or non-stick skillet over medium high heat, add additional butter, non-stick spray or cooking oil to the pan. Spoon 1/3 cup measure of batter onto pan leaving at least 1/2 inch between each. When pancakes begin to bubble up and edges appear to be dry, turn over to brown the other side. Repeat with remaining butter and batter. Serve immediately with additional butter, warmed syrup, a side of sausage and fruit. Skillet apples are excellent with these. Makes about 16 depending on the size you make them. Can halve recipe.', 'Buttermilk Substitute: Can substitute 3/4 cup of regular milk, but if you do, add 2 teaspoons of baking powder and eliminate the baking soda, or make a homemade buttermilk substitute using regular whole milk and vinegar. A buttermilk substitute will never take the place of real buttermilk, but it will work in a pinch.']","['30-minutes-or-less', 'time-to-make', 'course', 'preparation', 'healthy', 'pancakes-and-waffles', 'breakfast', 'easy', 'dietary', '3-steps-or-less']","3"
